TITLE = "FUNC"
VARIABLES = "X", "F"
ZONE I=101, F=POINT
0.0000000000000e+000 6.9239259302128e+001
2.0000000000000e-002 1.1699321625111e+002
4.0000000000000e-002 1.1433272793754e+002
6.0000000000000e-002 1.1175590673046e+002
8.0000000000000e-002 1.0926095238655e+002
1.0000000000000e-001 1.0684610254907e+002
1.2000000000000e-001 1.0450963274662e+002
1.4000000000000e-001 1.0224985639198e+002
1.6000000000000e-001 1.0006512478084e+002
1.8000000000000e-001 9.7953827090512e+001
2.0000000000000e-001 9.5914390378613e+001
2.2000000000000e-001 9.3945279581702e+001
2.4000000000000e-001 9.2044997513921e+001
2.6000000000000e-001 9.0212084865630e+001
2.8000000000000e-001 8.8445120202058e+001
3.0000000000000e-001 8.6742719961976e+001
3.2000000000000e-001 8.5103538456438e+001
3.4000000000000e-001 8.3526267867579e+001
3.6000000000000e-001 8.2009638247518e+001
3.8000000000000e-001 8.0552417517386e+001
4.0000000000000e-001 7.9153411466504e+001
4.2000000000000e-001 7.7811463751749e+001
4.4000000000000e-001 7.6525455897139e+001
4.6000000000000e-001 7.5294307293662e+001
4.8000000000000e-001 7.4116975199403e+001
5.0000000000000e-001 7.2992454739987e+001
5.2000000000000e-001 7.1919778909376e+001
5.4000000000000e-001 7.0898018571058e+001
5.6000000000000e-001 6.9926282459655e+001
5.8000000000000e-001 6.9003717182971e+001
6.0000000000000e-001 6.8129507224508e+001
6.2000000000000e-001 6.7302874946461e+001
6.4000000000000e-001 6.6523080593194e+001
6.6000000000000e-001 6.5789422295206e+001
6.8000000000000e-001 6.5101236073557e+001
7.0000000000000e-001 6.4457895844753e+001
7.2000000000000e-001 6.3858813426033e+001
7.4000000000000e-001 6.3303438541020e+001
7.6000000000000e-001 6.2791258825682e+001
7.8000000000000e-001 6.2321799834520e+001
8.0000000000000e-001 6.1894625046903e+001
8.2000000000000e-001 6.1509335873464e+001
8.4000000000000e-001 6.1165571662449e+001
8.6000000000000e-001 6.0863009705910e+001
8.8000000000000e-001 6.0601365245641e+001
9.0000000000000e-001 6.0380391478735e+001
9.2000000000000e-001 6.0199879562665e+001
9.4000000000000e-001 6.0059658619775e+001
9.6000000000000e-001 5.9959595741099e+001
9.8000000000000e-001 5.9899595989417e+001
1.0000000000000e+000 5.9879602401489e+001
1.0200000000000e+000 5.9899595989417e+001
1.0400000000000e+000 5.9959595741099e+001
1.0600000000000e+000 6.0059658619775e+001
1.0800000000000e+000 6.0199879562665e+001
1.1000000000000e+000 6.0380391478735e+001
1.1200000000000e+000 6.0601365245641e+001
1.1400000000000e+000 6.0863009705910e+001
1.1600000000000e+000 6.1165571662449e+001
1.1800000000000e+000 6.1509335873464e+001
1.2000000000000e+000 6.1894625046903e+001
1.2200000000000e+000 6.2321799834520e+001
1.2400000000000e+000 6.2791258825682e+001
1.2600000000000e+000 6.3303438541020e+001
1.2800000000000e+000 6.3858813426033e+001
1.3000000000000e+000 6.4457895844753e+001
1.3200000000000e+000 6.5101236073557e+001
1.3400000000000e+000 6.5789422295206e+001
1.3600000000000e+000 6.6523080593194e+001
1.3800000000000e+000 6.7302874946461e+001
1.4000000000000e+000 6.8129507224508e+001
1.4200000000000e+000 6.9003717182971e+001
1.4400000000000e+000 6.9926282459655e+001
1.4600000000000e+000 7.0898018571058e+001
1.4800000000000e+000 7.1919778909376e+001
1.5000000000000e+000 7.2992454739987e+001
1.5200000000000e+000 7.4116975199403e+001
1.5400000000000e+000 7.5294307293662e+001
1.5600000000000e+000 7.6525455897139e+001
1.5800000000000e+000 7.7811463751749e+001
1.6000000000000e+000 7.9153411466504e+001
1.6200000000000e+000 8.0552417517386e+001
1.6400000000000e+000 8.2009638247518e+001
1.6600000000000e+000 8.3526267867579e+001
1.6800000000000e+000 8.5103538456438e+001
1.7000000000000e+000 8.6742719961976e+001
1.7200000000000e+000 8.8445120202058e+001
1.7400000000000e+000 9.0212084865630e+001
1.7600000000000e+000 9.2044997513921e+001
1.7800000000000e+000 9.3945279581702e+001
1.8000000000000e+000 9.5914390378613e+001
1.8200000000000e+000 9.7953827090512e+001
1.8400000000000e+000 1.0006512478084e+002
1.8600000000000e+000 1.0224985639198e+002
1.8800000000000e+000 1.0450963274662e+002
1.9000000000000e+000 1.0684610254907e+002
1.9200000000000e+000 1.0926095238655e+002
1.9400000000000e+000 1.1175590673046e+002
1.9600000000000e+000 1.1433272793754e+002
1.9800000000000e+000 1.1699321625111e+002
2.0000000000000e+000 6.9239259302128e+001
